country,date,agricultural_land%,forest_land%,land_area,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,GDP_current_US,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides,year,CO2_emisions_rolling_mean,GDP_current_US_rolling_mean,access_to_electricity%_rolling_mean,agricultural_land%_rolling_mean,birth_rate_rolling_mean,central_goverment_debt%_rolling_mean,control_of_corruption_estimate_rolling_mean,death_rate_rolling_mean,expense%_rolling_mean,forest_land%_rolling_mean,goverment_effectiveness_estimate_rolling_mean,government_expenditure_on_education%_rolling_mean,government_health_expenditure%_rolling_mean,individuals_using_internet%_rolling_mean,inflation_annual%_rolling_mean,intentional_homicides_rolling_mean,land_area_rolling_mean,life_expectancy_at_birth_rolling_mean,military_expenditure%_rolling_mean,other_greenhouse_emisions_rolling_mean,political_stability_estimate_rolling_mean,population_rolling_mean,population_density_rolling_mean,real_interest_rate_rolling_mean,regulatory_quality_estimate_rolling_mean,renewvable_energy_consumption%_rolling_mean,research_and_development_expenditure%_rolling_mean,rule_of_law_estimate_rolling_mean,rural_population_rolling_mean,tax_revenue%_rolling_mean,trade_in_services%_rolling_mean,voice_and_accountability_estimate_rolling_mean,CO2_emisions_rolling_std,GDP_current_US_rolling_std,access_to_electricity%_rolling_std,agricultural_land%_rolling_std,birth_rate_rolling_std,central_goverment_debt%_rolling_std,control_of_corruption_estimate_rolling_std,death_rate_rolling_std,expense%_rolling_std,forest_land%_rolling_std,goverment_effectiveness_estimate_rolling_std,government_expenditure_on_education%_rolling_std,government_health_expenditure%_rolling_std,individuals_using_internet%_rolling_std,inflation_annual%_rolling_std,intentional_homicides_rolling_std,land_area_rolling_std,life_expectancy_at_birth_rolling_std,military_expenditure%_rolling_std,other_greenhouse_emisions_rolling_std,political_stability_estimate_rolling_std,population_rolling_std,population_density_rolling_std,real_interest_rate_rolling_std,regulatory_quality_estimate_rolling_std,renewvable_energy_consumption%_rolling_std,research_and_development_expenditure%_rolling_std,rule_of_law_estimate_rolling_std,rural_population_rolling_std,tax_revenue%_rolling_std,trade_in_services%_rolling_std,voice_and_accountability_estimate_rolling_std
Chile,2020-01-01,14.7460539694324,24.4921536665537,743532.0,7.30808868713477,1.10673403739929,100.0,26.73,84827.8,106722.3342,25.9576117773008,3.04549084804334,-3.413086653622095,0.334960013628006,79.43006366023192,16.1824078516654,26.2198955468845,0.70538467168808,86.37099516,2.09077465277936,254258196269.735,0.044010441750288,0.927434802055359,0.948647737503052,5.62514019012451,5.50038815,47.0,11.834,7.221,79.377,19300315.0,2368728.0,0.992628812789917,4.79784927857005,2020,87393.22,270842754118.67963,99.94,15.7327657720179,12.0918,69.60881463679932,1.0137684941291791,6.428,23.32018754023124,24.16152095673086,0.8240830779075624,5.50348596572876,4.741423987999999,84.43493039,2.80136748924471,4.164622441621288,743532.0,80.053,1.93902899709242,108299.2222,0.2498315595090391,18698741.2,25.14853590699528,-0.7859795804615309,1.2193404674530044,25.222,0.3547980010509491,0.9461565256118776,2323929.6,17.45031694582002,8.557710651927414,0.9992350339889516,2671.416924966861,19048078577.43703,0.1341640786499567,0.7800646850204773,0.3594943671324874,7.803795751353348,0.05739443318637,0.4561622518359052,1.6787633843491236,0.2614008674553335,0.0756505648130757,0.1151795733968675,0.4676281951842164,1.5421915388912883,0.6336325086405321,0.5143240597955562,0.0,0.3958503505113224,0.0907672352787438,2908.239285963465,0.2164350869506449,491189.5346077716,0.6606165364877252,2.7570722106991714,0.1700458403074039,1.005420310119154,0.016045018769956,0.0236582238691207,38567.45781484694,0.8009722983343708,0.7193358445635246,0.0164284333395968
China,2007-01-01,56.1374176962452,20.6138778860824,9388210.8,7.47676404064935,-0.599234640598297,98.4865036010742,14.88,6993182.8,8551053.498,140.376588050196,4.81676767378834,-0.25957058499886,1.37369000911713,61.95198977104067,9.7714060646018,6.5267565173409725,0.165997371077538,16.0,1.75016458545192,3550327803024.69,-0.500553727149963,-0.597397744655609,-0.233363419771194,2.70073485374451,1.43417549,,12.1,6.93,74.762,1317885000.0,722214159.0,-1.72125017642975,1.2197380785422,2007,5758581.48,2440806984555.836,97.94915313720703,56.01090295401688,12.258,44.95549078709865,-0.5392674267292021,6.614,7.504811708463696,20.11090806899124,-0.0392745599150656,3.940106026332816,1.34824803,9.7092819246,2.6389707326801224,1.59566022148034,9388211.84,74.0992,1.885282282627228,7194305.649399999,-0.4996758103370666,1303420000.0,138.8358105871664,0.963923915472342,-0.2827595561742781,18.548,1.2771000146865863,-0.6171953201293948,749242401.0,9.726995243354144,7.252023504405902,-1.589179730415344,1022985.1706778684,741083966631.6108,0.4105022215015539,0.1000183991208343,0.1561089363233255,10.68441842350072,0.0888741365740688,0.2411016383187794,0.7838984803564476,0.3976324312936209,0.1367204306547437,0.7014356281024431,0.07201441415075,3.865290207286512,1.5934262506432912,0.3069968859856107,0.7829431626113283,0.5605628421506493,0.0919764616756267,1124913.574672253,0.0667601141391902,11690120.29450508,1.2452028032309974,1.6646513528852018,0.0848609470121611,3.5421420073170413,0.1084711487652766,0.0579664318361334,21241589.689667653,0.9868502505141362,0.3747646234590531,0.1348487735978315
China,2008-01-01,56.2006719746855,20.8653616938384,9388210.8,7.01433643127698,-0.526307642459869,98.7919387817383,14.14,7199604.7,8805331.438,141.097705219827,5.92525137041092,-2.30561534324921,1.44591999053955,78.20004583291873,10.1014265265686,7.562740542335659,0.165779024362564,22.6,1.71604254580499,4594336785752.06,-0.49308842420578,-0.479174673557281,-0.21839340031147,3.63178825378418,1.7363745,43.0,12.14,7.06,74.872,1324655000.0,708173810.0,-1.69949722290039,1.11346908670102,2008,6313619.9,3027618232932.0576,98.21810302734376,56.07415949018967,12.204,51.742844123562485,-0.5654758572578428,6.746,7.620271225798405,20.36239267040398,0.0233987048268319,3.8414207615367033,1.444833686,12.989281924599998,3.598500309303032,1.4398374112911778,9388211.46,74.3994,1.82923300465654,7810469.085599999,-0.4852219104766845,1310671000.0,139.60816778111104,-0.024828481019208,-0.2480284690856931,16.604000000000003,1.3422100067138678,-0.6024214863777162,735691959.8,9.725051327118164,7.290962588227032,-1.6265933513641362,857641.7841304062,1061078891544.0624,0.4389470521455609,0.1000179343885426,0.1357571360923614,18.2414887335751,0.0435644282271031,0.2731849190566701,0.7288594956697535,0.3976322894726397,0.1461553428449536,0.7035887518825554,0.1701140295452848,6.321104065337401,1.8753635182539483,0.3161999697415254,0.7197221648076717,0.4672438335601794,0.0928044741738856,948492.574528102,0.0559292609443508,11281350.428915836,1.2016610325252737,1.8763638529385789,0.0611823803248192,2.371946458080369,0.0863181635323317,0.0825884144949237,21571752.96458628,0.9859134942963164,0.3254817029738739,0.1341800697448465
China,2009-01-01,56.2639250438662,21.1168450517356,9388211.0,5.92927510604137,-0.519456624984741,99.1107559204102,13.43,7719071.4,9380446.702,141.801244134798,-0.728165250932898,5.53112290680878,1.66480004787445,88.73117571874954,10.3094417361443,11.986652030145908,0.0932420492172241,28.9,1.89352379603523,5101691124358.41,-0.451781332492828,-0.46321377158165,-0.298093944787979,3.75152206420898,2.14862132,,11.95,7.08,75.343,1331260000.0,693852712.0,-1.7011684179306,1.09526694544286,2009,6834790.859999999,3656887104052.212,98.50368804931642,56.1374155486968,12.136,60.559604707960986,-0.5563548684120176,6.878,8.375199050475794,20.6138771074098,0.0640331923961639,3.7069365330673514,1.614854218,17.3092819246,2.687939772900134,1.277788370246122,9388211.16,74.7184,1.820236117303978,8388570.8396,-0.4974420428276062,1317708000.0,140.3577292700922,1.337958441214824,-0.2384014904499051,15.256,1.432174015045166,-0.5779704988002778,721898921.8,9.561754433532116,6.92169641988225,-1.674334239959716,727740.9752120426,1191183168281.0437,0.4672303703471038,0.1000158616441297,0.1641036257978473,23.77037162993865,0.048200294459193,0.2327444951013863,2.1207597498856106,0.3976315544916591,0.1267785220987347,0.6241930521477074,0.333590007577662,8.474910726323023,2.6735392143376657,0.2064619020431983,0.4335896608368186,0.4556646793421817,0.0809910367993173,813721.6437792603,0.0314081875884438,10866719.031059906,1.157490814935299,2.919036582979686,0.0429330306100707,1.6414109783963349,0.1389357307147852,0.1041459577724957,21936433.92706178,0.7303824383400475,0.5833694056212407,0.0990507327075816
China,2010-01-01,56.1834730812931,21.3683288541342,9388211.0,6.10692759426829,-0.570009887218475,99.7,12.26,8474922.7,10211636.79,142.487743405,3.17532475269199,-1.00240121236093,1.7137199640274,94.60675363479552,10.2120486087439,9.734835186910162,0.0918448567390442,34.3,1.73351986212832,6087191746738.57,-0.65706068277359,-0.472601860761642,-0.320954978466034,3.75464248657227,2.19598818,43.7,11.9,7.11,75.599,1337705000.0,679206337.0,-1.68054747581482,0.99466591452023,2010,7364850.38,4417133223419.074,98.8575003051758,56.17192952817004,12.036,72.97528908987958,-0.5467792987823483,6.998,8.833755695380145,20.86536125255154,0.1105302631855011,3.6084408373940113,1.7804559480000002,22.464630524,2.9677219081033903,1.158379948665496,9388211.0,75.01599999999999,1.792568485139972,8978186.481999999,-0.528502857685089,1324505000.0,141.081724738328,0.8148226982309439,-0.2658385902643202,14.220000000000002,1.513334012031554,-0.542456293106079,707869752.8,9.890315383732526,6.721890559852841,-1.710286712646484,771882.4107664581,1305061419630.202,0.5810382525786546,0.0710150235785736,0.1045466403094791,21.580270279566765,0.0361758956284279,0.1255786606076013,2.1164217218870887,0.3976310100257671,0.055595539748482,0.5523670637878318,0.3823542460671824,9.564238314741148,2.627095474576432,0.1421504389480388,0.2449489615127381,0.4455934245475519,0.0825614779858518,861431.2938596688,0.0783924751390286,10554171.56862629,1.1241955585410304,3.0869169889108,0.0431260651750838,1.5505321667092296,0.164398053106909,0.1036443350464979,22414927.620276112,0.5079069319811657,0.6692465655246672,0.0259836186597529
China,2011-01-01,56.1036602181182,21.574627370433,9388211.0,5.94435949066376,-0.514727592468262,99.88720703125,11.34,9282553.7,11089792.42,143.268509836432,5.55389892257493,-1.40242874658487,1.78033995628357,100.59923186142468,10.3127948891895,8.459807732517561,0.0836087092757225,38.3,1.65908251595704,7551545703518.14,-0.602054834365845,-0.453809976577759,-0.259136259555817,3.52196502685547,2.33301282,42.4,13.27,7.14,75.903,1345035000.0,665644371.0,-1.63760912418365,0.885346696134694,2011,7933867.06,5377018632678.373,99.19528106689454,56.17782960284164,12.272,84.81783936378584,-0.5459472775459289,7.064,8.854158401850052,21.10780817124472,0.1200944021344185,3.472130537033082,1.969634462,28.02,3.748615493706657,1.0616973442682007,9388210.92,75.29580000000001,1.7504666610755002,9607652.1696,-0.5409078001976011,1331308000.0,141.8063581292506,0.1122214039229819,-0.2659884005784988,13.210000000000004,1.5956939935684198,-0.4932396054267881,693818277.8,10.14142356504962,6.494332532579949,-1.6880144834518418,946290.4052627904,1521357069464.2563,0.5928106225900568,0.0614415730403767,0.5668068454067929,15.221955048646182,0.0370158443139828,0.0808084154033418,2.111171475825097,0.3836079630170163,0.0419656368995375,0.4418421636117342,0.3729754189686801,8.940749409305692,2.71606190961401,0.1268629859322525,0.1095444827182765,0.4815077361787824,0.0870182607248527,1045619.287458978,0.0852776686706359,10651218.00546771,1.1345297579564673,3.1179001736804244,0.0430949994585902,1.4231654858097218,0.1764354903973943,0.0590103870310897,22470460.597758472,0.2242202305085248,0.7084169942655335,0.0316462755756625
China,2012-01-01,56.0235278052443,21.7809258867318,9388211.0,5.65946535276668,-0.438275933265686,99.9474334716797,11.53,9540539.7,11374795.58,144.243669001474,2.61952432645541,3.58520353008978,1.91214001178741,114.98563759391548,10.2567686829207,9.139253489252262,0.0153677640482783,42.30011749,1.70094267160117,8532185381696.43,-0.538782060146332,-0.545384466648102,-0.28433284163475,3.94409418106079,2.54478717,42.2,14.57,7.13,76.192,1354190000.0,653193546.0,-1.63794147968292,0.825868841792009,2012,8443338.440000001,6373390148412.722,99.48746704101563,56.155051624641466,12.766,95.4245689283608,-0.5137555360794066,7.103999999999999,9.376657796232312,21.3412177713746,0.0899684807285666,3.720802402496338,2.191756798,33.280023498,3.3091668242400702,0.9829234969181624,9388210.96,75.5818,1.74062227830535,10172400.586,-0.548553466796875,1338569000.0,142.5797743195062,0.88117622694071,-0.27618228495121,12.54,1.703383994102476,-0.4828369498252868,680014155.2,10.2384960887134,6.130872795003415,-1.6713527441024758,997567.890457458,1651711700885.6284,0.5104415401459836,0.0931155313082563,1.152835634424961,13.707361837600695,0.0475729049615186,0.0336154726279287,1.6679052425531695,0.3624018495738946,0.0533085105443068,0.1576450823076823,0.2974202912939034,7.759673310305073,2.677512432561993,0.1264797242221561,0.0894426843794935,0.5090802490767193,0.089800731791922,1093728.7127284592,0.0824210373116145,11549807.033020057,1.230244882015984,3.4587614813174867,0.0393105223359847,1.2135279148004887,0.1713071520298815,0.0362560183852226,21857265.146970745,0.0871421516889929,0.5193108863538987,0.0317039968270279
China,2013-01-01,55.9433953923703,21.9872244030306,9388211.0,5.61741773451012,-0.35578978061676,99.9929504394531,11.47,9979128.0,11861843.52,145.207643927049,2.62105001748115,3.75538705506449,1.99785995483398,129.66915209099844,9.90773258311224,7.395840689294234,-0.0046579125337302,45.8,1.7143409229625,9570471111847.82,-0.543789923191071,-0.525990128517151,-0.331608176231384,3.71047639846802,2.68986797,39.7,13.03,7.13,76.452,1363240000.0,640545579.0,-1.63140857219696,0.773199449343194,2013,8999243.1,7368617013631.873,99.7276693725586,56.10359630817842,12.944,105.71839017997672,-0.4796519637107848,7.118,9.343277825624025,21.56559031321304,0.0558810933493077,3.736540031433106,2.382455492,37.920023498,2.6483265536541163,0.9148695694465976,9388211.0,75.8978,1.740281953736852,10783703.0024,-0.5586937665939332,1346286000.0,143.4017620609506,2.0933767066034497,-0.2988252401351928,12.006,1.813771986961362,-0.4922000408172608,666488509.0,10.199757300022128,5.851489055650044,-1.65773501396179,900998.44420357,1803920690098.7344,0.3624466753453558,0.1266500148468213,1.0994907912301966,16.566235046804834,0.0837154129009405,0.0238746727726059,1.714307519635181,0.3407751370986775,0.0468090671500732,0.1502935716927618,0.2306225604566505,6.631158066722652,2.2428970315746635,0.1301670296726472,0.0,0.4446354686706969,0.0899203161224802,987655.8280257976,0.0768197591187832,12756278.552148333,1.3587549909296457,3.1068642268684554,0.028940567566519,0.8731723770253056,0.1386410787135075,0.0408302665792401,20982415.14925117,0.1684398864792842,0.2071152578854297,0.0312121209256966
China,2014-01-01,55.8632629794963,22.1935229193294,9388211.0,6.22420029019892,-0.337421417236328,100.0,11.91,10021043.4,11940737.42,146.125816729087,1.92164162788521,4.52230843258268,2.02242994308472,161.8459862119855,9.67861882705685,8.270074795977475,0.355403989553452,47.9,1.73840928794394,10475624944290.1,-0.522584021091461,-0.396166622638702,-0.331334412097931,3.58033418655396,2.79103708,39.2,13.83,7.12,76.717,1371860000.0,627502483.0,-1.61666750907898,0.727914756317719,2014,9459637.5,8443403777618.213,99.90551818847656,56.02346389530444,13.32,120.34135227862392,-0.4432449221611022,7.126,8.59996237879034,21.7809258867318,0.1083134814165533,3.702302455902102,2.5109386440000003,41.720023498,3.178287929417738,0.8413991316215691,9388211.0,76.1726,1.709259052118594,11295761.146,-0.5728543043136598,1354406000.0,144.2666765798084,1.89161381175823,-0.3054733335971832,11.702000000000002,1.885297966003416,-0.4787906110286711,653218463.2,10.07359271820464,5.910474092481555,-1.640834832191466,630994.0648832258,1714295174275.6335,0.1233907679483276,0.1265994593846614,0.9906563480844433,26.880974001104484,0.1000635240084848,0.0114017542509478,0.8884184511976807,0.3261865947087811,0.1443404853158177,0.164823676656127,0.2462051755572609,5.521053710557514,1.4004844833910048,0.1039148511641981,0.0,0.4405999319110352,0.0318237157178318,700078.3572744873,0.0558483271382023,13688200.84963687,1.4580201541739437,2.849933786973846,0.0323479193291865,0.3771869562962415,0.134769312582669,0.0594802325195319,20320476.260161087,0.2708574834575603,0.2678869827320768,0.0238158803550966
China,2015-01-01,55.7831305666223,22.3998214356282,9388211.0,5.90438993005509,-0.299674153327942,100.0,12.18,9859281.2,11804696.79,146.977949259981,1.43702380935655,4.35307225209355,2.05700993537903,183.0491264063,9.37692044712045,7.906741831179417,0.417484968900681,50.3,1.77677106896806,11061572618594.8,-0.552559673786163,-0.409359097480774,-0.354117453098297,3.81382989883423,2.97190666,38.6,11.99,7.07,76.977,1379860000.0,614037700.0,-1.66077363491058,0.660106050334851,2015,9736509.2,9438279951989.455,99.96551818847657,55.94339539237028,13.338,138.0298268329248,-0.3891777753829956,7.117999999999999,8.23434370764419,21.9872244030306,0.1734415038488807,3.7141399383544935,2.6661223400000003,44.92002349799999,2.83062774075065,0.7744871587844934,9388211.0,76.4482,1.717909293486542,11614373.146,-0.5519541025161743,1362837000.0,145.16471775080458,2.9627085046491257,-0.3121058285236358,11.685999999999998,1.953955960273742,-0.4661420583724975,640184735.8,9.906567085879947,5.869966559638914,-1.636880064010618,315981.0904063841,1423851441682.0146,0.0489648174039051,0.1267004695433776,0.9587074632024124,33.896650872137,0.0865704378551183,0.0277488738510054,0.6483407189280912,0.3261865947087785,0.1983961941100899,0.1715121273468333,0.2425673995845204,4.724600098512137,1.6025823749773254,0.0868671387917916,0.0,0.4227229589222829,0.0437211266623278,366251.5061531683,0.0300549840108726,13811600.920964938,1.471164306060421,2.471625267335023,0.039026179127467,0.3481809874189324,0.1108235751483749,0.0673314511660682,20384181.320090316,0.3937478621482022,0.2450981842305022,0.0158984705384519
China,2016-01-01,55.7030040870411,22.6304979330458,9388210.0,5.78594693549439,-0.267868012189865,100.0,12.6,9860914.0,11773340.79,147.822641376791,2.00000182191943,2.9018153892852,2.10033011436462,214.077536474174,9.12291556062493,4.693196083248205,0.356864213943481,53.2,1.7688865902507,11233313730288.5,-0.502221345901489,-0.32486966252327,-0.314001739025116,3.76111555099487,2.89319348,38.5,13.57,7.04,77.218,1387790000.0,600413466.0,-1.55957043170929,0.615882984238859,2016,9852181.26,10174633557343.53,99.98807678222656,55.86326416615486,13.398,160.72548775547472,-0.3398058593273162,7.097999999999999,7.481021377790318,22.19839851555316,0.2280926047824324,3.761970043182374,2.7781584720000003,47.900023498,2.1198483206195498,0.7205944164053264,9388210.8,76.71119999999999,1.739870108345274,11751082.82,-0.5319874048233032,1371388000.0,146.07554405887635,3.82355733182314,-0.3230789244174956,11.938,2.0179539918899523,-0.4403539955615998,627138554.8,9.668591220167034,5.83828404860504,-1.621272325515746,188332.83631459743,1124800948191.5027,0.0229244443415932,0.1266985932853712,0.9627668461263118,40.00834706530832,0.064697632187144,0.0408656334833934,1.6832114067498822,0.3339845701459276,0.2049905148908433,0.1336998095007957,0.1682220625419324,4.1718905823092856,0.5051677051291835,0.0844495529348068,0.4472135880393995,0.407517729675675,0.0330637858958681,219771.90559768383,0.0198942637486642,13258811.032668032,1.4122878948158983,0.6480175695282797,0.0259227009668671,0.4698616817745647,0.0705896506671259,0.0930252464850392,20884240.924227893,0.4433045333991278,0.2433097620216967,0.0379779069824062
China,2017-01-01,55.6228716656317,22.8307068120547,9388210.0,5.56483580513502,-0.291190564632416,100.0,13.14,10089273.2,12014198.87,148.720043543977,1.59313600071436,0.112553972368512,2.11602997779846,237.67457924237672,9.41931765253305,0.8908675407346363,0.416717708110809,54.3,1.71124264388853,12310491333980.9,-0.232558473944664,-0.256216943264008,-0.179300889372826,3.66745042800903,2.87102771,39.1,12.64,7.06,77.248,1396215000.0,586968786.0,-1.50373148918152,0.566555783864419,2017,9961927.96,10930294747800.424,99.99859008789062,55.783132938232335,13.012,185.26327608516692,-0.3103887856006622,7.0840000000000005,5.831344188086794,22.40835470061774,0.3083625935949385,3.706641292572022,2.84340658,50.3,1.91457065547134,0.6687318048198084,9388210.6,76.92240000000001,1.7419301028027463,11878963.477999998,-0.4707426875829695,1379793000.0,146.970818967377,3.129027420278886,-0.3020725339651108,12.26,2.058731985092161,-0.3825204908847809,613893602.8,9.501101014089503,5.819358139078707,-1.594430327415466,100930.0057298184,1008692464373.0872,0.0031526593306217,0.1266976578450628,0.7354726371524659,42.48877747972544,0.035648999726987,0.039115214431204,3.098629627298463,0.3358962489212738,0.1776201431435371,0.0893881410985883,0.1073203173740582,3.550352095215365,0.4576660352566782,0.0832518036377892,0.5477225506272316,0.339057959647047,0.0302317062659514,98829.92624752934,0.1345734625375019,12947710.994612118,1.3791531716224243,1.801567476574483,0.0700936301185406,0.6408978077665906,0.0500990820874362,0.1009532921585331,21226222.38839635,0.3008302575785208,0.2635362531032171,0.0626594144372583
China,2018-01-01,55.5427392442223,23.0309121760165,9388210.0,5.46460596263175,-0.286587774753571,100.0,13.55,10567262.0,12524335.16,149.417194545073,2.07479039965576,0.821501871671879,2.14057993888855,266.6969290714833,9.0526857315335,-1.8935441243060052,0.496618092060089,59.2,1.67357820944542,13894907857925.9,-0.298641502857208,-0.186719536781311,-0.22858552634716,3.54249453544617,2.91554713,38.5,10.86,7.08,77.744,1402760000.0,572999405.0,-1.45992791652679,0.531025483737603,2018,10079554.76,11795182097016.04,100.0,55.70300170860274,12.578,212.6688314812639,-0.2965483844280244,7.074,3.9734672253667456,22.61709225521492,0.4086177945137024,3.673044919967652,2.888542412,52.98,1.805318731906262,0.6202970116986901,9388210.4,77.1808,1.73377756009933,12011461.806,-0.4217130035161969,1387697000.0,147.8127290909818,2.542250383600364,-0.281468003988266,12.676,2.087275981903076,-0.314666372537613,600384368.0,9.330091643773756,5.788795784703034,-1.560134196281432,290560.063688218,1348100690638.3726,0.0,0.126697661893787,1.2096156414332615,41.852705199486856,0.0256459498358549,0.0296647939483673,4.426447174718976,0.3330448202909438,0.0578757934941893,0.1153763706885928,0.0661712543839533,4.285673809332688,0.2760027910989543,0.0775295869750438,0.5477225493094567,0.3807029025369025,0.042527411670656,303109.6738970798,0.1455192743530194,12366164.320434997,1.3172089665610662,2.0120507450188083,0.0742592094953635,0.6741142336429492,0.0473274677307213,0.0942070042681179,21515811.171433527,0.2507495685559477,0.2992508642303055,0.0814665479881348
China,2019-01-01,55.462649429444,23.2311175399783,9388210.0,5.25118344038685,-0.312405079603195,100.0,14.33,10762824.0,12732245.13,149.948179684945,2.89923416358227,3.02438482176696,2.2446300983429,285.16768785117165,8.4928637699159,-3.079325112017058,0.54490339756012,64.0808813,1.68291101151296,14279968506242.8,-0.259810864925385,-0.262363702058792,-0.304319977760315,3.54105472564697,2.99503422,38.2,10.41,7.09,77.968,1407745000.0,558762145.0,-1.6273341178894,0.518966640910828,2019,10227910.88,12556050809406.582,100.0,55.62287899859227,11.894,237.3331718091012,-0.2915451169013978,7.068,1.703587243767839,22.8246111793447,0.446517676115036,3.665189027786254,2.92934184,56.21617626,2.0008372390456737,0.578507388617312,9388210.2,77.431,1.7226779048131342,12169763.348,-0.3691583722829818,1394874000.0,148.5772016821534,2.24266566143722,-0.2760651171207428,13.16,2.131716012954712,-0.287905788421631,586636300.4,9.092940632345565,5.59419241474062,-1.5622675180435162,415657.96811076,1483899282388.4878,0.0,0.1266851312987121,1.2890034910736266,40.73717554244292,0.0164812432263723,0.0192353840616478,4.579656260201833,0.3263322532162747,0.0740919721068531,0.1242622063923343,0.0524994961976445,5.443504884441467,0.5693620739778661,0.0591560426473588,0.4472135837442419,0.4096681583916763,0.0479172831516012,434951.6260526849,0.1474201739978542,11238918.653500414,1.197136380663964,1.7361207844272883,0.0706174887943978,0.8359724875855773,0.0700718991786007,0.0836846354987373,21815653.74964036,0.3707349756545096,0.258989338738936,0.0834329857789487
China,2020-01-01,55.462649429444,23.4313229039402,9388210.0,4.1551452285045,-0.0709566846489906,100.0,14.81,10944686.2,12942868.34,150.305542803154,2.41942189457782,3.83860120466256,2.40666007995605,293.8350814090076,8.09062621607631,-4.552202296098226,0.644194781780243,70.05275998,1.75669947098837,14687744162801.0,-0.473098784685135,-0.10228705406189,-0.202643379569054,3.57295632362366,3.06103563,37.1,8.52,7.07,78.077,1411100000.0,544289492.0,-1.65873777866364,0.502270364156281,2020,10444991.88,13281285118247.82,100.0,55.55878277115662,11.2,259.49036280964265,-0.2458016231656075,7.068,-0.7882015816876897,23.0309114730071,0.4918596386909484,3.61701431274414,2.947167634,60.166728256,2.197316856089928,0.5469402513815981,9388210.0,77.651,1.718663585217196,12397397.658,-0.3532661944627762,1401122000.0,149.242720390788,2.139771451951022,-0.2457703024148942,13.686000000000002,2.201646041870116,-0.2264913797378542,572686658.8,8.835681786136737,5.244343474430503,-1.561860346794128,456438.4956911125,1456764891599.1926,0.0,0.1044602889674241,1.975639137089563,33.27563869662566,0.0990168730920603,0.0192353840616478,3.6573119919166888,0.3165535865085843,0.1117053641141871,0.0956205143709549,0.0790055127321906,7.016811666338141,0.4901527863629304,0.0451914567840843,0.0,0.40015996801283,0.0428225607774553,490423.9261758567,0.1253351468704551,9326421.205371303,0.9934184690553316,1.588766793852785,0.0605330989991327,0.8908030085265853,0.1276738828519072,0.0849370843157343,22210042.615233567,0.534522397283853,0.638546163336682,0.0828348954935605
Colombia,2007-01-01,38.2478593961244,55.3277178909419,1109500.0,5.83082350266363,-0.279160350561142,95.9804077148438,30.3,59709.9,151267.0656,39.0325209553853,5.54438485815156,9.67644438040661,0.183070003986359,77.98224438277052,19.413252022183716,28.64969062400848,-0.0502213798463345,21.8,3.28630170949445,206229540893.231,-1.80652725696564,-0.432980388402939,0.284262537956238,4.08301019668579,4.58606243,,18.173,4.993,73.837,43306582.0,10040198.0,-0.165321603417397,39.712208639696,2007,57882.96,145072083046.01895,95.77252441406252,38.14493014871564,19.2846,73.58327147205054,-0.1889210581779478,5.0788,27.68491729288118,55.67520955385309,-0.1754333786666392,4.085041999816894,4.448643876,12.9313104888,5.584527361244282,45.85812460960298,1109500.0,73.08840000000001,3.377162051930246,146124.25204,-2.083304023742676,42201277.4,38.036302298332586,8.16613236480195,0.0322378613054754,29.682,0.1713060021400452,-0.6017535746097565,10115859.6,18.184702648288187,5.801770246316977,-0.2817214548587802,1275.862395793524,42853987973.39314,0.6760773914544752,0.1848925156091594,0.9026706486864412,11.96341020969451,0.0565599045707399,0.0781645699789871,0.6131872338434353,0.2747162806797061,0.0711056029398197,0.1500987786775271,0.137548012988748,5.775369851698719,1.0539329580594532,7.234352160197086,0.0,0.5891577038450578,0.0867964827063464,3161.6436465538154,0.239851469848854,889166.3378501239,0.8014117511042342,1.3028261090346689,0.1663093428466281,0.7260303023979102,0.0075948097108347,0.1282420768470946,54844.64663301267,3.912698672834703,0.1299953682170886,0.1120573444476654
