agricultural_land%,forest_land%,land_area,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,GDP_current_US,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides
-0.08583571950310563,-0.15272055389781916,-0.39938296716802135,0.24624762923864055,-0.8586437017069357,0.38371497137519267,0.25521768196907907,-0.28270360352225093,-0.2999973007729926,-0.12408368058302283,-0.2889096039423768,0.6427811149794658,-0.9885978209936112,0.7053056586581089,0.10934598920651145,-0.4795263506197713,-0.7934436446977504,-1.3314865846278041,0.16121508950635638,-0.3209260873315141,-0.3592997103086505,-0.8907795402140473,-0.3675612733458381,-0.8836240033348466,-0.7843361643957393,-0.5544409851595961,-0.8171194217320443,0.46413035441912515,-0.2979897131652049,-0.2418184273348411,-0.1883565584599485,-0.254263628438732
0.06897165473923901,-0.14246708827014298,-0.39938296716802135,0.2854491336316311,-0.8536445533999795,0.3979889773201989,0.4259325966817917,-0.282037852853406,-0.29959983625379,-0.1352520996973293,-0.2019878437132805,0.7364022372490704,-0.9510871430652746,0.5539344648697035,0.155730481076514,-0.5466210125916596,-0.5496529737344871,-0.18039620307057955,-0.12319642460178842,-0.320047981063787,-0.45014234167093464,-0.6706614882162142,-0.08896332802452919,-0.9086353523758818,-0.816194884614545,-0.5584206823937735,-0.49542235020193015,0.5436684988488383,-0.2982962603130709,-0.24319264754879727,-0.24305825308561435,-0.14110870295854214
0.04310749587192041,-0.13691154223493365,-0.39938296716802135,0.13458335296621782,-0.9014042717644772,0.40643306733409057,0.6615547445925666,-0.28229655796928527,-0.29980415396048365,-0.1369927824641639,-0.4631348463448025,0.6757656352921314,-0.9510871430652746,0.5883536325804622,-0.09427273090678151,-0.43954936996166305,-0.6811964996549867,-0.00753755643401708,-0.23918249497891134,-0.320093419307428,-0.0164540165272057,-0.7468597739252281,-0.12226287095792408,-0.7002456249112283,-0.7198364950062646,-0.5306765073897932,-0.2922636561160649,0.5482093505566129,-0.29834403800945314,-0.24376767048307765,-0.257567559731147,-0.1907918776598841
0.018545984422005536,-0.13413376921733164,-0.39938296716802135,0.16316856212790146,-0.7412901225531278,0.4093690032398157,0.546855661269963,-0.28199896749611153,-0.2995274891348533,-0.13802447685274086,-0.5177201284711179,0.16479889654604535,-0.9510871430652746,0.6883327078293082,0.20180913193663083,-0.4188838948332804,-0.38399668049277375,0.0824929886891926,-0.2999214397568428,-0.3199141340097959,0.44011418533226604,-0.5378104373478263,-0.09447545287841586,-0.9246784330578082,-0.7126271937653469,-0.5453445343386188,-0.275129790349787,0.5898094113633131,-0.2983723556226311,-0.24404882193561006,-0.15514250015753184,-0.1617389056882488
0.018564863370081293,-0.13135599619972946,-0.39938296716802135,0.16079508152298838,-0.7007248951156617,0.410844649343946,0.5437436706371791,-0.2822953451706172,-0.2997347692178059,-0.1394719158237625,-0.4703917579172842,0.316835158510842,-0.9510871430652746,0.9271690786298894,0.2370120125243078,-0.41296900006122594,-0.3005966599980846,0.1761247556173307,-0.4790401680617101,-0.3206446057961463,0.27286825419780425,-0.545882993531198,-0.21153464686593956,-0.7707993559758385,-0.6500843432758298,-0.5944653687718956,-0.24750580268578817,0.6245249550646814,-0.29841208445835393,-0.24433155153414007,-0.1406945067226906,-0.36249420185696907
0.032535284948052474,-0.1313706314632554,-0.39938296716802135,0.23458554886121863,-0.6298883984856944,0.406417711031555,0.5859778292249593,-0.2824649853843113,-0.29987107115882927,-0.14026481121057344,-0.5790774678267545,0.3394867234220998,-0.9510871430652746,0.9589630185704354,0.08465375642252784,-0.45855251932727387,-0.29888743268531653,0.2733577443503972,-0.5361393578706313,-0.3204564246482902,0.2680122228032173,-0.5482666279960391,-0.1977173346842704,-0.40586683096997445,-0.6172283750297636,-0.6432450862993857,-0.2167347784524729,0.6561644379317492,-0.29843384759393254,-0.24459324780978417,-0.12581198450877862,-0.31931726850429837
0.01852899336873412,-0.13191213621379058,-0.39938296716802135,0.3141567066716133,-0.6390410831471816,0.406417711031555,0.4748353066255372,-0.2818354670756745,-0.2994110013951866,-0.14072035562663948,-0.45454834528369376,-0.0955873409618712,-0.9510871430652746,0.7820725345619021,0.2981976545806542,-0.46685454863944154,-0.2243980766984494,0.37419195488839196,-0.53072336948215,-0.31999681817060566,0.3100961477600466,-0.6402906357971893,-0.15972291354814805,-0.6498211940913298,-0.6756385543490864,-0.6908877474742537,-0.17652264451120858,0.6835560272657388,-0.2984463512294106,-0.24484111159264066,-0.09034181559617444,-0.37953958388189774
0.01815141440716713,-0.13191701463496588,-0.39938296716802135,0.281827611660593,-0.7021384078605952,0.411828413413366,0.5144020446709315,-0.2819018678027505,-0.2995698274589776,-0.14194036697692639,-0.4472999215665596,-0.14470669801882877,-0.9510871430652746,0.36899887693254607,0.24197960944167626,-0.5228062527377978,-0.24394678311918022,0.4822286090362438,-0.4807506094279508,-0.3191491549947664,0.3018387328074947,-0.6417258815905581,-0.12011876567285405,-0.9692556604789849,-0.6083532731035853,-0.7310258367218155,-0.12127466918321095,0.7036236622323518,-0.298479837705515,-0.2450972800454189,-0.1066560276194416,-0.3563920527167745
0.017998494927735774,-0.13191701463496588,-0.39938296716802135,0.3108402904003387,-0.7196827351120991,0.411828413413366,0.6157640252816046,-0.2821465499340304,-0.29986816964737456,-0.14403976512736577,-0.5553249295778666,-0.05461885581388651,-0.9510871430652746,0.7751295632834209,0.1758730446183269,-0.5336245434104556,-0.3982922126397259,0.5956811809902113,-0.3638146104959818,-0.3190517999390696,0.004540354896046483,-0.6529935707906686,-0.1022632387398769,-0.43779113720185614,-0.5883487338832083,-0.7508106172574408,-0.061131303636276405,0.7179786127924107,-0.29853746130547715,-0.24536296911667438,-0.1571903541562363,-0.35906493037003034
-1.2998001474549108,-1.6282945680446599,0.443807428268051,-0.4742957963214616,-0.7082655406119122,0.3582577343553957,-1.155847784953185,-0.1993835770277705,-0.17315231877787204,-0.5647279086259214,-0.1176052471678192,-1.9711218337536218,-0.7882304919235767,-0.06963649817348529,-0.04852252504336269,-0.1873091595587909,-0.7590487063572788,-1.422817725770873,1.8115340819616361,-0.2612083665840023,-1.582116539820793,-1.0470910730307648,-1.640185652871315,1.549117960616515,-0.27582503329289454,0.8541444244687192,-1.3640044433332381,-0.0838479113480224,-0.14246828917891047,-0.15453444923260728,-1.4139182621148152,-0.487616294413599
-0.3625679045766302,1.4947194252307916,0.03730079522619655,-0.21043954819206906,-1.442069682988202,-2.662434303524705,1.4328838514325566,-0.27307095010123167,-0.26086861337485445,-0.5566206063262853,1.342720705409894,1.2093595649903164,-1.050914577966295,-0.06963649817348529,0.728110521567826,-0.7504039969434781,-1.63360572042061,-1.8117496807031386,1.4187452618429526,-0.29926969678128845,-0.8953824307717688,-1.6092583452216687,-1.6072482543471158,-1.2224938561079712,-1.1084433807897618,3.33656585351339,1.5658866027002667,-3.037745186798517,-0.21315194585601482,-0.17831333221439455,-1.5898532930773024,-0.17919365753694824
-0.2992093249818713,1.2566690691967393,0.03730079522619655,-0.20517331362180485,-1.575006587278891,-2.396510953785771,1.3333001511834741,-0.26693236964287614,-0.25412859597087095,-0.5214085399058663,4.422741069735114,-1.740146766709284,-1.050914577966295,-0.06963649817348529,-1.2925643824047806,-1.1370803214089693,-1.3597695940054362,-0.9366527821055408,0.82943123727015,-0.2959278607811458,-0.5738330565230386,-1.2715573217509226,-1.5734983527675204,-1.4469472607647504,-1.3032717018194155,2.713458972276454,-0.14435293735819701,-1.86034628269899,-0.16917667879597467,-0.1633075008131887,-1.491849053926145,-0.17919365753694824
0.2582443519906688,-1.0625072399976692,0.5709302868441418,-0.5300814085594356,-0.5333745925128187,0.2753014269054376,-0.8241984975165092,-0.16251389111959347,-0.08403413080135479,-0.5670116514396639,0.36737450089306717,-1.418305791265905,-0.5686811309462718,-0.06963649817348529,-0.7617745976431493,-0.5756303941618585,-0.3446673501405741,-0.93857464830691,-0.8385722463229099,-0.21109387406646637,-0.009656472082847362,-0.8302940317462117,-1.116205601502109,-0.05737330919966015,0.04177401660619291,0.12040196012164796,-0.31709027794067146,0.09163403529432967,-0.12345856857578216,-0.22177643884787204,0.1739265914042989,-0.10232345820372707
0.20302279592778344,-1.0686888373881214,0.5709302868441418,-0.5401640776691298,-0.5943378378270064,0.2889367127400636,-0.8273104881492931,-0.1591699019921015,-0.08118944016801166,-0.5663256832791602,0.36737450089306717,-1.418305791265905,-0.5568671145462628,-0.06963649817348529,-0.6186316709274841,-0.5756303941618585,-0.46462152066548573,-0.8605725246877439,-0.8675402162474986,-0.18172593539088178,-0.2246441734589191,-0.929226939694546,-1.1909711952584314,0.20847183601813568,0.15694915009137583,0.09845677251604076,-0.41534775304932603,0.1846482557600184,-0.12157801990826018,-0.22201565301086196,0.077070940466602,-0.05903403692247573
0.1516383016074122,-1.0748704347785736,0.5709302868441418,-0.5402215762360962,-0.6046356177851802,0.3032309836004354,-0.7855208996519103,-0.16725343251443195,-0.09422128946828025,-0.5656174433803277,0.36737450089306717,-1.418305791265905,-0.42899823486548355,-0.06963649817348529,-0.772511723871605,-0.5756303941618585,-0.6489384201035492,-0.6485550377112699,-0.7472098157783915,-0.19306470756125055,-0.395078325458598,-0.9239272936273176,-1.3341753248092303,0.6865633429838378,0.6842937997377442,0.1026638810207426,-0.4352789846549959,0.22785958652754298,-0.11963641434298593,-0.2222452258228939,-0.007995877458287603,-0.008826166238042872
0.18829830776314427,-1.0810520321690258,0.5709302868441418,-0.5518368238546011,-0.5169643007515932,0.35378633331757486,-0.7766294978439565,-0.15917407098752293,-0.09053736268094957,-0.5654378428818322,0.36737450089306717,-2.2234548752707317,-0.45485838269355877,-0.06963649817348529,-0.6951439150371836,-0.5756303941618585,-0.4519562553797609,-0.2524206391691473,-0.8168597303546739,-0.15710198907939485,-0.2212171340663918,-0.8268928433916565,-1.2359980054359336,0.3305291981211204,0.6382085501486569,0.1050516993612492,-0.3475116314440629,0.19636658274782137,-0.11914404822808557,-0.22271741055487232,0.08006560845041173,-0.06621213323461327
0.17035106577043158,-1.0854166619320709,0.5709302868441418,-0.5623902829804399,-0.5255798609928592,0.36432670123262817,-0.7748512174823657,-0.15203728142544212,-0.08402202491675494,-0.5646218444089225,0.36737450089306717,-2.096328515498948,-0.44930080598673366,-0.06963649817348529,-0.7263238882390164,-0.5756303941618585,-0.4093356670140556,-0.03634733087344407,-0.8660519186529964,-0.11483950756676987,0.061248640769364954,-0.7916821960852511,-1.190228331517684,0.5191642992209384,0.6894453752386958,0.09777453870446745,-0.4003119116625924,0.2553976549488788,-0.1169070277229314,-0.22284582679558332,0.06200794098530377,-0.04576206466626015
0.1594541884573209,-1.0897812916951162,0.5709302868441418,-0.5647965113347752,-0.6050573380474124,0.36971341595906204,-0.7846317594711149,-0.151041497919053,-0.08088023213987963,-0.5638080125616298,0.36737450089306717,-1.931898395187071,-0.37158523958494344,-0.06963649817348529,-0.6787158349608238,-0.5756303941618585,-0.5548303826977681,0.1365113157631184,-0.8460821496254431,-0.10856176575554757,-0.003580683584628171,-0.8520038084914665,-1.4088449814217623,0.5575988338742395,0.8954649555201506,0.08901920478927673,-0.44087371633378053,0.3056399819090856,-0.11467594691753535,-0.22295071745005704,0.008323964426261831,-0.02388611686655708
0.12534592286927312,-1.094145921458161,0.5709302868441418,-0.5660149922838213,-0.5935031119667549,0.3766969309614411,-0.7712946567591842,-0.14702379913145697,-0.07516126678483345,-0.5629978325825149,0.36737450089306717,-1.7294330714205715,-0.3900953994934164,-0.06963649817348529,-0.7610117351866043,-0.5756303941618585,-0.6051692640987743,0.2841614097651823,-0.7946334300998321,-0.10616450163052578,-0.04729173402765993,-0.8854303232398618,-1.4428545990304522,0.6208069980311388,0.9343218541318619,0.07798975816884215,-0.405906643341377,0.3091554800054267,-0.1124548775328303,-0.22305694478556695,-0.011346127480674536,0.05352178193858747
0.08379980607097756,-1.1028751809842512,0.5709302868441418,-0.5787935668244115,-0.7361678687570185,0.39653253034699965,-0.7495107223296975,-0.14528472164138423,-0.07174678008921115,-0.5613952351592993,0.36737450089306717,-1.0604387325998348,-0.38543967251285804,-0.06963649817348529,-0.780171878626241,-0.36060809591593085,-0.38446428646521086,0.5774112100838001,-0.7825839156201781,-0.08921513026247228,-0.1128127796499998,-0.9786742794630644,-1.4092198087080507,0.8571928491758111,1.208579256974414,0.045469946483848604,-0.38877277757509904,0.34855835450191575,-0.10806143389750396,-0.22330061742659377,0.1341813471138376,-0.0034828338532422636
0.050731138491984656,-1.1045749248937606,0.5709302868441418,-0.555544829957513,-0.46230381328213893,0.4068969087303459,-0.7503998625104927,-0.14709732505070774,-0.06968723255669788,-0.5606044823598807,0.36737450089306717,-1.9732532206047988,-0.4581162493175936,-0.06963649817348529,-0.8195508957708988,-0.2515008232340689,-0.09433093545880046,0.6827799606383632,-0.8185497020902787,-0.10397971254650083,0.10615303282014737,-0.5474136603197973,-0.7943806577790202,0.696617285766691,0.6485820648374298,-0.013884395123027282,-0.24750580268578817,0.2823498070208279,-0.10589362319008852,-0.22343084465451513,0.2222264259982288,-0.04876997913648632
0.025223183706132038,-1.1067435636748606,0.5709302868441418,-0.5557215198596905,-0.47185682240235804,0.411828413413366,-0.7063874235611217,-0.15004700301124868,-0.06734721258218714,-0.5598205589162085,0.36737450089306717,-0.7764575704047214,-0.4601904633728657,-0.06963649817348529,-1.0101155449144492,-0.4282096012043746,-0.18519987698827348,0.802553934766757,-0.7767407383218123,-0.06982398391477741,0.0653592199641534,-0.46468983881425324,-0.6254147254048716,0.6331378690091195,1.1063981417222584,-0.0841544777150762,-0.33667183881641755,0.35925132787828523,-0.10374453483246794,-0.22356610815163097,0.2603328659254255,-0.11099081551155537
-0.0065817164000197305,-1.1088535905970172,0.5709302868441418,-0.52445823099596,-0.26771947567939025,0.41152031164449104,-0.6997188722051564,-0.1518455076360561,-0.06812154918128471,-0.559044832769456,0.36737450089306717,-0.11750571298066459,-0.5300375555331379,-0.06963649817348529,-1.1660415564355724,-0.5767333099386138,-0.30075436144913437,0.9251788910424353,-0.8971542431834644,-0.1169572711042128,-0.11507701117984251,-0.44586722232329906,-0.6250547613853084,0.2316787078441681,0.8172050597968515,-0.20002052004727297,-0.3408678875755061,0.3835668563779764,-0.10161791896947354,-0.22371041796104996,0.2719390662382425,-0.10202455067550431
0.004759352789690141,-1.1110026920917988,0.5709302868441418,-0.5207732678167105,-0.275755633798052,0.411828413413366,-0.6899383302164072,-0.15846481116646155,-0.07042265355273224,-0.5582785614594927,0.36737450089306717,1.0917404251864966,-0.5483222194140926,-0.06963649817348529,-1.0669439314523887,-0.6373906924102141,-0.46156066815835484,1.0060966174930766,-0.9288569616452899,-0.1475303074435829,-0.23635638997221844,-0.6549316372183427,-0.9122308505211452,0.16195350905003905,0.8612100645415398,-0.2459575966932077,-0.3688415459694291,0.4253133962720269,-0.09951722308607641,-0.2238679048583614,0.3062232485731603,-0.11956087652260786
0.9847093877673021,-1.0493783229275744,-0.39899975415583255,-0.24062131216141866,-0.8964844529589978,0.37020465251868995,-0.8553184038443474,-0.28198653630976395,-0.3003895910835452,-0.13761551502416353,-0.03070831897403236,1.1864929184327588,-0.8493771212177365,0.08230270488927484,-0.18328482001865395,-1.102501206385152,-0.7439214469848282,-1.6561317611241662,1.349241860543402,-0.3215096665911349,0.051877786767847905,-0.7246204106564395,-0.10992376308131188,-1.062560080905331,-1.1575306690381155,-0.49667852244639105,0.16160895132533523,-0.3007834397097306,-0.29782714698774904,-0.24551108199923508,-1.130069213660519,-0.33414145173469606
0.9790768698545043,-1.049768953035982,-0.39899975415583255,-0.2824312467354825,-0.8639599364008171,0.3730244779648651,-0.8828817494490041,-0.2816218629102635,-0.300063092990535,-0.14109305572348235,0.7646537055317948,0.8240460024927382,-0.8343728500464023,0.08230270488927484,0.04046020529059322,-0.7209118169860945,-0.5234688754271147,-1.6493345773008685,1.692486070800385,-0.3205354343469523,-0.13090739486860956,-0.5647654581903865,-0.07001131476978714,-0.9554797136816335,-1.2146379054174514,-0.4443739302257722,0.256020048404825,-0.29038342450805554,-0.29792632484071635,-0.24555119105407,-1.2361287870166435,-0.2771727572830924
0.9745345166990241,-1.0501595831443953,-0.39899975415583255,-0.17168989376004648,-0.7756011742274215,0.37650216260815916,-0.8206419367933276,-0.28251228453236543,-0.30078046366118516,-0.14426433008331815,-0.2059022269525851,1.6959034272700646,-0.7593514941897295,0.08230270488927484,-0.09384595456560173,-0.4673825767667955,-0.36019237638647283,-1.3219835152328783,2.4329022308592427,-0.3217311788520462,0.14104358662259453,-0.6966224503386412,-0.10071219943460481,-0.49032516291120704,-1.067708745795475,-0.30599417211165686,0.24518025577717967,-0.22959460325882547,-0.2980167681192782,-0.24558559981106665,-1.256412630315237,-0.27543688659859344
0.9540030804362429,-1.050550213252803,-0.39899975415583255,-0.08658917720351386,-0.8470826139139233,0.401990772719164,-0.7512890026912883,-0.2826443279873498,-0.3008948959987331,-0.14724955634737838,0.6292055709579856,0.8517481964014548,-0.8151975910829858,0.08230270488927484,-0.0009738329459938349,-0.5479010887852528,-0.5165193409775628,-0.9726650001548246,2.5384957347573645,-0.3214882500573448,-0.03971301603645792,-0.7093567722380988,-0.10574696875692911,-0.9023746298656016,-1.124654665646101,-0.34658708390026766,0.25497103621505285,-0.1787663599492299,-0.29810190539216447,-0.24561679190982774,-1.2252174080979459,-0.3889445899816212
0.8869579478613159,-1.050940843361216,-0.39899975415583255,-0.04073593264281682,-0.8174717483450328,0.3869693666732013,-0.8113059648949763,-0.28218914948724577,-0.3004918305640731,-0.15012103128015267,0.5370464272230484,1.2225821071954168,-0.7827879292774501,0.08230270488927484,0.023613869163902613,-0.5878872985476818,-0.4554544173990727,-0.7205794738098376,2.1381794653695154,-0.32113841514623054,-0.19696816637013423,-0.6654056517883059,-0.13032703368833762,-0.975588097263126,-1.1307495187052294,-0.3297586498814599,0.31616341395175895,-0.1575268922838351,-0.29818379852967325,-0.2456461299026354,-1.0560198090702473,-0.34563290540915026
0.8595221348021993,-1.0513314734696293,-0.39899975415583255,-0.018634931454664615,-0.7430972138539298,0.3889984851437215,-0.8757686280026411,-0.28159836493606993,-0.2998660652638791,-0.1525345161589729,-0.35450920395090646,0.9597779418005983,-0.8184216601796531,0.08230270488927484,0.068425036133059,-0.6991227413239641,-0.3661275431474351,-0.5225122745387762,1.8754703089940277,-0.3209490985401274,0.05638389053463499,-0.645848068584554,-0.03277864853648886,-1.234164370004984,-1.173751916974738,-0.21059514412665892,0.38679690139641437,-0.13570150826905356,-0.2982526300025866,-0.24566701662179477,-0.9261724310948223,-0.36166839620078495
