agricultural_land%,forest_land%,land_area,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,GDP_current_US,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides,CO2_emisions_rollmean,GDP_current_US_rollmean,access_to_electricity%_rollmean,agricultural_land%_rollmean,birth_rate_rollmean,central_goverment_debt%_rollmean,control_of_corruption_estimate_rollmean,death_rate_rollmean,expense%_rollmean,forest_land%_rollmean,goverment_effectiveness_estimate_rollmean,government_expenditure_on_education%_rollmean,government_health_expenditure%_rollmean,individuals_using_internet%_rollmean,inflation_annual%_rollmean,intentional_homicides_rollmean,land_area_rollmean,life_expectancy_at_birth_rollmean,military_expenditure%_rollmean,other_greenhouse_emisions_rollmean,political_stability_estimate_rollmean,population_rollmean,population_density_rollmean,real_interest_rate_rollmean,regulatory_quality_estimate_rollmean,renewvable_energy_consumption%_rollmean,research_and_development_expenditure%_rollmean,rule_of_law_estimate_rollmean,rural_population_rollmean,tax_revenue%_rollmean,trade_in_services%_rollmean,voice_and_accountability_estimate_rollmean,CO2_emisions_rollstd,GDP_current_US_rollstd,access_to_electricity%_rollstd,agricultural_land%_rollstd,birth_rate_rollstd,central_goverment_debt%_rollstd,control_of_corruption_estimate_rollstd,death_rate_rollstd,expense%_rollstd,forest_land%_rollstd,goverment_effectiveness_estimate_rollstd,government_expenditure_on_education%_rollstd,government_health_expenditure%_rollstd,individuals_using_internet%_rollstd,inflation_annual%_rollstd,intentional_homicides_rollstd,land_area_rollstd,life_expectancy_at_birth_rollstd,military_expenditure%_rollstd,other_greenhouse_emisions_rollstd,political_stability_estimate_rollstd,population_rollstd,population_density_rollstd,real_interest_rate_rollstd,regulatory_quality_estimate_rollstd,renewvable_energy_consumption%_rollstd,research_and_development_expenditure%_rollstd,rule_of_law_estimate_rollstd,rural_population_rollstd,tax_revenue%_rollstd,trade_in_services%_rollstd,voice_and_accountability_estimate_rollstd
-0.08583571950310563,-0.15272055389781916,-0.39938296716802135,0.24624762923864055,-0.8586437017069357,0.38371497137519267,0.25521768196907907,-0.28270360352225093,-0.2999973007729926,-0.12408368058302283,-0.2889096039423768,0.6427811149794658,-0.9885978209936112,0.7053056586581089,0.10934598920651145,-0.4795263506197713,-0.7934436446977504,-1.3314865846278041,0.16121508950635638,-0.3209260873315141,-0.3592997103086505,-0.8907795402140473,-0.3675612733458381,-0.8836240033348466,-0.7843361643957393,-0.5544409851595961,-0.8171194217320443,0.46413035441912515,-0.2979897131652049,-0.2418184273348411,-0.1883565584599485,-0.254263628438732,-0.2877567109533971,-0.3229303282080596,0.4033218703139104,-0.10357890076306227,-0.4370528833901923,0.8047777710714591,-0.9207677443279882,-0.8458256300873603,-0.5065631983267119,-0.15769746415222968,-0.8824982696624742,-0.9620671721363578,-0.6715324072063982,-1.4054622954144798,-0.5595265424526072,-0.2150000456364522,-0.39949780409594904,0.40746386458929446,-0.17662980847306756,-0.30494925421645,-0.5616094951491901,-0.29714559348847497,-0.10789886025326369,0.772845505942975,-0.6491199868073796,0.34815239438328527,-0.955259048960718,-0.9171160979988162,-0.24036882237243581,0.0814250889950486,0.16590915994447214,-0.2472975528511903,-0.2156396068237667,-0.3490799154133593,-0.5536934020304428,0.16224296723754078,1.498973961462257,-0.5777862142045987,-0.4838202344180584,-0.27202139590941726,-0.4599758979229539,-0.4749285384972552,0.3455061727829137,-1.0554894417587442,-0.4886704571049924,0.18853619562945917,-0.4804951099176983,-0.040842188588902734,-0.04462884063912763,0.12770236245413844,0.17357474897507166,-0.2184164243672511,-0.0579896095832503,-0.3106283633728749,-0.21496452765430968,-0.4848140485085749,1.934890135773066,0.622113476912298,-0.7620223578647038,-0.8997782634724608,-0.18276321843834234,-0.41159042091474474,0.4362138535486028,-0.3542367106003443
0.06897165473923901,-0.14246708827014298,-0.39938296716802135,0.2854491336316311,-0.8536445533999795,0.3979889773201989,0.4259325966817917,-0.282037852853406,-0.29959983625379,-0.1352520996973293,-0.2019878437132805,0.7364022372490704,-0.9510871430652746,0.5539344648697035,0.155730481076514,-0.5466210125916596,-0.5496529737344871,-0.18039620307057955,-0.12319642460178842,-0.320047981063787,-0.45014234167093464,-0.6706614882162142,-0.08896332802452919,-0.9086353523758818,-0.816194884614545,-0.5584206823937735,-0.49542235020193015,0.5436684988488383,-0.2982962603130709,-0.24319264754879727,-0.24305825308561435,-0.14110870295854214,-0.28746070652800554,-0.32119602316588663,0.4165354660505956,0.025999326046655197,-0.5872938475076781,0.7723176397619027,-0.7670442780830973,-0.6645375042002679,-0.48754485635256056,-0.14771427617371802,-0.6392623347181501,-0.8598566712989537,-0.7970922937615291,-0.4167741981296964,-0.35684406035394384,-0.2630393311971321,-0.39949780409594904,0.5637571125717256,0.015694432917349718,-0.3049428770659422,-0.2856074863039667,-0.297508607673101,-0.12137856237988778,0.7638054944492897,-0.17814633333357252,0.4163661355019845,-0.9475911521846131,-0.7259175307010644,-0.24179833342807816,0.10075395102569068,0.3382589204963098,-0.17330948173805102,-0.2122462072268512,-0.3537322307713528,-0.4234805978331966,0.9081862211305523,-1.1424899811083642,-0.234328032909849,-0.07451041403890925,0.5930446497231514,-0.5286255990580997,-0.4677228963844596,-0.1305156351542196,-0.8633569815598058,-0.8167746237754728,2.83249050365234,-0.5947323655770893,-0.10204050204189227,-0.04462884063912763,-0.6808452180828996,0.18775918454267415,-0.2159846987036857,-0.28926555020401057,-0.31104734193352923,-0.22167502153904287,-0.44442490746994184,0.12580770282946083,0.4622554110916573,-0.6334977418400061,0.7145935138603472,-0.18381487474388147,-0.5108051899348063,-0.29452959995602973,-0.46412442787083147
0.04310749587192041,-0.13691154223493365,-0.39938296716802135,0.13458335296621782,-0.9014042717644772,0.40643306733409057,0.6615547445925666,-0.28229655796928527,-0.29980415396048365,-0.1369927824641639,-0.4631348463448025,0.6757656352921314,-0.9510871430652746,0.5883536325804622,-0.09427273090678151,-0.43954936996166305,-0.6811964996549867,-0.00753755643401708,-0.23918249497891134,-0.320093419307428,-0.0164540165272057,-0.7468597739252281,-0.12226287095792408,-0.7002456249112283,-0.7198364950062646,-0.5306765073897932,-0.2922636561160649,0.5482093505566129,-0.29834403800945314,-0.24376767048307765,-0.257567559731147,-0.1907918776598841,-0.28732254252081435,-0.3210627015307795,0.41995315222958307,0.0593151440830481,-0.5746625763977414,0.6680673373533232,-0.8089786984891328,-0.49167175125994883,-0.49289604365506073,-0.14246646134180652,-0.5963563695660155,-0.8507057088775898,-0.7670466019653271,0.02955142941171603,-0.44689246479770534,-0.21179646099771957,-0.39949780409594904,0.5917122331932431,-0.16783253139136114,-0.3048581315549803,-0.24359517547190032,-0.29762575796770946,-0.1257286708391331,0.8200967460791394,-0.10662981246085078,0.5321810147893016,-0.9475911521846131,-0.6815229013668822,-0.24243878093116475,0.05270899748001807,0.28815895550425646,-0.21978010712108947,-0.21348840670000474,-0.3559888358094161,-0.4660298471316555,-0.4516661040070244,-0.8968250211213209,0.1900359412302045,0.5320669422931232,0.7726465668593678,-0.451710292750473,-0.4463507193891791,-0.8978588376740447,-0.844997046117477,-0.6720132542106162,-0.31492613101289235,-0.5172383696873653,-0.040866084250429736,-0.04462884063912763,-0.8725487985800331,-0.35723411411368183,-0.21662529850429374,0.05827600202570374,-0.3155566986533054,-0.2938983129767128,-0.45633990314161027,-1.205780763225431,0.579851652496501,-0.9831822758933761,-0.459651289301974,-0.18662516487047964,-0.22371375999232596,0.16580279817499877,-0.28938410148267407
0.018545984422005536,-0.13413376921733164,-0.39938296716802135,0.16316856212790146,-0.7412901225531278,0.4093690032398157,0.546855661269963,-0.28199896749611153,-0.2995274891348533,-0.13802447685274086,-0.5177201284711179,0.16479889654604535,-0.9510871430652746,0.6883327078293082,0.20180913193663083,-0.4188838948332804,-0.38399668049277375,0.0824929886891926,-0.2999214397568428,-0.3199141340097959,0.44011418533226604,-0.5378104373478263,-0.09447545287841586,-0.9246784330578082,-0.7126271937653469,-0.5453445343386188,-0.275129790349787,0.5898094113633131,-0.2983723556226311,-0.24404882193561006,-0.15514250015753184,-0.1617389056882488,-0.28719224589928516,-0.3209600301146426,0.42368901674986487,0.04915870790739371,-0.567790987008709,0.6644276474042331,-0.8168574030685851,-0.41863182849203445,-0.48107213222742484,-0.13975714697829916,-0.552380236109496,-0.8746590000220473,-0.7434902117411158,0.12339575002300164,-0.472162856723931,-0.18241585765980664,-0.39949780409594904,0.6094786347252925,-0.20227548795380115,-0.30473475111967796,-0.12151056984203198,-0.2976626949542603,-0.1271002414202483,0.6713540088216025,-0.0982919377404811,0.5450202208641398,-0.9475911521846131,-0.6450430967640851,-0.24273443981375367,0.07077307710729072,0.25447018804514676,-0.21928752599475268,-0.213737968777812,-0.3556128026815131,-0.479749644530041,-0.18041137252970108,-1.0194381509961634,0.17266715471905988,0.36057295481081747,0.5980735184238087,-0.39623702046046017,-0.43929984922689236,0.15605660939645966,-0.7641072822194149,-0.6294719935724228,-0.43043507842070594,-0.4826000852639446,-0.20920331427381209,-0.04462884063912763,-0.7917076892678558,-0.2497735063102191,-0.2168964817059428,1.7173915138591755,-0.31668735392557906,-0.3120072474256119,-0.25331257824350484,-1.1632869364811969,0.5134184287024902,-0.9831822758933761,0.2182020512573241,-0.18746527385474504,-0.15988683879881008,0.06089347149117472,-0.27649415903862185
0.018564863370081293,-0.13135599619972946,-0.39938296716802135,0.16079508152298838,-0.7007248951156617,0.410844649343946,0.5437436706371791,-0.2822953451706172,-0.2997347692178059,-0.1394719158237625,-0.4703917579172842,0.316835158510842,-0.9510871430652746,0.9271690786298894,0.2370120125243078,-0.41296900006122594,-0.3005966599980846,0.1761247556173307,-0.4790401680617101,-0.3206446057961463,0.27286825419780425,-0.545882993531198,-0.21153464686593956,-0.7707993559758385,-0.6500843432758298,-0.5944653687718956,-0.24750580268578817,0.6245249550646814,-0.29841208445835393,-0.24433155153414007,-0.1406945067226906,-0.36249420185696907,-0.28719040222910985,-0.321006865274574,0.42686053625237197,0.039006031982081295,-0.5722830939879469,0.7120041747793029,-0.8193188691638998,-0.3552569238597607,-0.46809494969654125,-0.13699089464975864,-0.4870196078444952,-0.8710546528368177,-0.710988164133545,0.20864364431874957,-0.5403542398272201,-0.21379244721924653,-0.39949780409594904,0.6295722645730444,-0.28223588363394325,-0.3047129964252212,0.0010326513924639523,-0.29769376952230275,-0.12825412448781284,0.6430901334515265,-0.11138810250277797,0.5581214515527503,-0.9475911521846131,-0.6317626641506333,-0.24301990862254727,0.09571457425757786,0.23193324363346132,-0.2121509778944424,-0.21375041895476138,-0.3546539720522819,-0.5004274144180532,-0.11822800838586757,-0.8040871129480852,0.513259707712261,0.28477887133367447,0.27570007687122267,-0.3568947776140473,-0.4392998492269421,0.8367315034404772,-0.7495689442734663,-0.5012274106445163,-0.36706881313286355,-0.5442304177882309,0.0695549580370256,-0.04462884063912763,-0.5927318522312675,-0.049120348780629645,-0.21703473135708456,1.843454848969556,-0.31655478728838377,-0.3098840180010313,-0.22121271850475688,-0.8066494550749328,0.3882654609093941,-0.9831822758933761,0.4999009603544447,-0.1878081560167953,-0.08886616090484546,-0.011783980412805565,-0.120715632266436
0.032535284948052474,-0.1313706314632554,-0.39938296716802135,0.23458554886121863,-0.6298883984856944,0.406417711031555,0.5859778292249593,-0.2824649853843113,-0.29987107115882927,-0.14026481121057344,-0.5790774678267545,0.3394867234220998,-0.9510871430652746,0.9589630185704354,0.08465375642252784,-0.45855251932727387,-0.29888743268531653,0.2733577443503972,-0.5361393578706313,-0.3204564246482902,0.2680122228032173,-0.5482666279960391,-0.1977173346842704,-0.40586683096997445,-0.6172283750297636,-0.6432450862993857,-0.2167347784524729,0.6561644379317492,-0.29843384759393254,-0.24459324780978417,-0.12581198450877862,-0.31931726850429837,-0.2872799632759892,-0.3210961487326462,0.42847895979611295,0.0317487488206549,-0.5888727563964202,0.7988587453762905,-0.7749185015036821,-0.3002353563304336,-0.4509235794012864,-0.1347808076998112,-0.43773818507557144,-0.7665100478816785,-0.67060122002187,0.2989061206318947,-0.6252525025607987,-0.2500353966587924,-0.39949780409594904,0.6513687444078919,-0.3679261000521168,-0.30476974546739927,0.14350593526098965,-0.29772174413343666,-0.12929289774010902,0.5429594380143595,-0.13298374783081768,0.5895644052054159,-0.9475911521846131,-0.6075817584261254,-0.24329703358323979,0.08182865630275743,0.22096938744780303,-0.18889008157221973,-0.21387176053932672,-0.3545839197164067,-0.5417557917110365,-0.22051112654696092,-0.2500403691497793,0.7248682103563536,0.8565721169079292,-0.20272772245907705,-0.4192340317330887,-0.5002800722763789,1.163221950364408,-0.14274375986532048,-0.5133361305561371,-0.3274981124952026,-0.6613069596108524,0.1130239122760371,-0.04462884063912763,-0.37439238671140934,0.020293003440105886,-0.21713539035395127,1.1169757741342154,-0.3164225806778082,-0.30776655487735183,-0.26185841809021515,-0.7943425798450637,-0.28853270783167895,-0.9831822758933761,0.6686157085095372,-0.18819897311537964,-0.0959279689690608,-0.21081997994511378,0.026212781622032895
0.01852899336873412,-0.13191213621379058,-0.39938296716802135,0.3141567066716133,-0.6390410831471816,0.406417711031555,0.4748353066255372,-0.2818354670756745,-0.2994110013951866,-0.14072035562663948,-0.45454834528369376,-0.0955873409618712,-0.9510871430652746,0.7820725345619021,0.2981976545806542,-0.46685454863944154,-0.2243980766984494,0.37419195488839196,-0.53072336948215,-0.31999681817060566,0.3100961477600466,-0.6402906357971893,-0.15972291354814805,-0.6498211940913298,-0.6756385543490864,-0.6908877474742537,-0.17652264451120858,0.6835560272657388,-0.2984463512294106,-0.24484111159264066,-0.09034181559617444,-0.37953958388189774,-0.2871429754032202,-0.3210354541154242,0.42838451222035795,0.02158892841969174,-0.6190499305094203,0.8944917196216202,-0.7175032915775856,-0.26040167444282797,-0.43530706668252156,-0.13323182299234435,-0.3596391307672285,-0.7226903929576142,-0.6503323129432035,0.3920340723835523,-0.6270236910689849,-0.3074959725985852,-0.39949780409594904,0.679267103363173,-0.44418265025195663,-0.30465756156933066,0.2624356407247603,-0.2977476514656149,-0.1302549073128693,0.3392359681286742,-0.13739067670177424,0.5636239684419669,-0.9475911521846131,-0.5862820394613761,-0.24356577886335473,0.12698864136485902,0.25105924889376635,-0.14996799827554716,-0.21296594373739902,-0.35427330219722686,-0.5406874786187408,-0.4654003183543426,0.21281236907521303,0.2180524992293917,0.48134462177311294,-0.37891868760750397,-0.5572251575840226,-0.5963473547296451,1.1163477231326229,-0.2101727887934936,-0.6804886522176854,-0.27823326778592433,-0.6641036302677145,0.06113516064767311,-0.04462884063912763,-0.30815417761911057,-0.054960677324842694,-0.21657022832106282,0.06403644588434881,-0.3167349704557467,-0.31276988891728624,-0.18728013730039372,-0.8047907374912353,0.05129851088521534,-0.9831822758933761,0.22098872754150245,-0.1888139552180039,-0.0037973656584365267,0.1209539000853521,-0.15579669318351433
0.01815141440716713,-0.13191701463496588,-0.39938296716802135,0.281827611660593,-0.7021384078605952,0.411828413413366,0.5144020446709315,-0.2819018678027505,-0.2995698274589776,-0.14194036697692639,-0.4472999215665596,-0.14470669801882877,-0.9510871430652746,0.36899887693254607,0.24197960944167626,-0.5228062527377978,-0.24394678311918022,0.4822286090362438,-0.4807506094279508,-0.3191491549947664,0.3018387328074947,-0.6417258815905581,-0.12011876567285405,-0.9692556604789849,-0.6083532731035853,-0.7310258367218155,-0.12127466918321095,0.7036236622323518,-0.298479837705515,-0.2450972800454189,-0.1066560276194416,-0.3563920527167745,-0.28706021686353955,-0.3208290432759172,0.42942048694922685,0.016618253491665274,-0.6582335567342589,0.8474531517573812,-0.677962579846762,-0.22664314681191117,-0.4515402814314762,-0.13223706038821362,-0.2737091100553,-0.7786277611499512,-0.6277030440186543,0.48946023729297894,-0.623458603306758,-0.3411747060162884,-0.39949780409594904,0.7093791673016797,-0.49431070025394497,-0.30460853467688304,0.3255811186936446,-0.29777526262026266,-0.13128018443918182,0.1322537201201084,-0.13696491457397317,0.5347139193890993,-0.9475911521846131,-0.5655112919445112,-0.2438288574932563,0.1926806443788624,0.2827983581951629,-0.12002813285477514,-0.2127375802789609,-0.35109805432037683,-0.5350116213942625,-0.5855174239326723,0.38453667020278565,0.6253297306803366,-0.7294723186681152,-0.20812643738781494,-0.46457653015702977,-0.6949047097205616,-0.6725746798753566,0.006272798650386944,-0.6813932165041927,-0.21890082716185522,-0.6592005779021043,0.0073185547029931105,-0.04462884063912763,-0.44434069680373794,-0.207837003919767,-0.21678509009150349,-0.7733460944109845,-0.31692752777183797,-0.31585394813521694,-0.2863999607962949,-0.7990436428107501,-0.4117142326276293,-0.9831822758933761,-0.5575396304564172,-0.1893794217891502,-0.2889064987775759,0.08286659726197437,-0.7806577545390475
0.017998494927735774,-0.13191701463496588,-0.39938296716802135,0.3108402904003387,-0.7196827351120991,0.411828413413366,0.6157640252816046,-0.2821465499340304,-0.29986816964737456,-0.14403976512736577,-0.5553249295778666,-0.05461885581388651,-0.9510871430652746,0.7751295632834209,0.1758730446183269,-0.5336245434104556,-0.3982922126397259,0.5956811809902113,-0.3638146104959818,-0.3190517999390696,0.004540354896046483,-0.6529935707906686,-0.1022632387398769,-0.43779113720185614,-0.5883487338832083,-0.7508106172574408,-0.061131303636276405,0.7179786127924107,-0.29853746130547715,-0.24536296911667438,-0.1571903541562363,-0.35906493037003034,-0.28709116191381,-0.3206405419240315,0.42989272482799973,0.01650920623172713,-0.698417899860413,0.8660659224886168,-0.6736749840622976,-0.18439321039039577,-0.47391212057174126,-0.13179554824979092,-0.2765185238228102,-0.677385464077336,-0.6024765512585436,0.5915456016518718,-0.6319249786198162,-0.3813056453667436,-0.39949780409594904,0.7342123962801863,-0.5075692383888393,-0.30467981345559153,0.23916847570657332,-0.2978088323459284,-0.13252671948274503,0.0769007511136165,-0.1385113611511648,0.5482518577673303,-0.9475911521846131,-0.5882674149207902,-0.2440888767121875,0.18761363570163,0.3146296103331048,-0.12043441375501289,-0.21282519673959707,-0.349287376368608,-0.5305870321206868,-0.5839600182922554,0.13966662393570387,0.6150460040095331,-0.847792095179414,-0.03790861293749271,-0.4403852880303286,-0.7616551744958275,-0.5886199141254622,0.04883598458283708,-0.7518943991879512,-0.14966086051586566,-0.6488103977243825,-0.3119443297973439,-0.04462884063912763,-0.5833319452899136,-0.30642444507486155,-0.2164757740016919,-0.27217710203250634,-0.3163137707530519,-0.30602382051522126,-0.269486931035797,-0.8342826820340884,-0.16043918615016767,-0.9831822758933761,-0.545224523049849,-0.1896466965530724,-0.2824146321962386,0.03856564900582181,-0.7699854276491854
-1.2998001474549108,-1.6282945680446599,0.443807428268051,-0.4742957963214616,-0.7082655406119122,0.3582577343553957,-1.155847784953185,-0.1993835770277705,-0.17315231877787204,-0.5647279086259214,-0.1176052471678192,-1.9711218337536218,-0.7882304919235767,-0.06963649817348529,-0.04852252504336269,-0.1873091595587909,-0.7590487063572788,-1.422817725770873,1.8115340819616361,-0.2612083665840023,-1.582116539820793,-1.0470910730307648,-1.640185652871315,1.549117960616515,-0.27582503329289454,0.8541444244687192,-1.3640044433332381,-0.0838479113480224,-0.14246828917891047,-0.15453444923260728,-1.4139182621148152,-0.487616294413599,-0.20578328868062137,-0.26387387749563584,0.3794672857661943,-1.3006282269536564,0.6729200653954903,-0.026117577591333478,-0.7413994101965244,-1.3323902573730517,-0.1895840955329788,-1.6237042005677935,-0.8467370661750503,1.2533578233104161,-0.46948322890113686,-1.2861518514323347,-0.16283666982633366,-0.5051394165466625,0.44361787159736865,-0.10903891733049176,1.5388200174040019,-0.17636771701897866,-1.4522941306602708,-0.1452243649119065,-0.5738333323424502,-0.7848284257313827,-1.2090186663200337,-1.1210196150375036,-0.7811361506724546,-1.0029203070403392,-0.1539679886263325,-0.06251802707393965,-0.5072681299006021,-1.3634048935779561,-0.14617082226451492,-0.255542498284348,-0.39889195309448583,-0.6952054856348203,1.5216567446562521,-0.5777862142045987,-1.001997708512357,-0.4940328279249401,-0.6639625692872361,-0.6906481673158389,-0.2417592125848638,3.0338286814775004,1.3869078580618273,-0.9834452620944698,-0.3770427290628758,-0.37670817026965553,-0.04462884063912763,0.3784531328743745,1.1608470185390471,-0.16312574763555143,-0.7396806171131197,-0.004770963352557669,-0.3023741768284451,2.7298497916707176,3.0199068337526165,-1.0710568005489334,-0.9831822758933761,-1.143996383486514,-0.17795873364299147,-0.5891635868583859,-0.14419789551990334,-0.35831666050532296
